regimen,universida,univ_c,unidad_aca,unac_c,anexo_c,unicue,cui,telef,fax,web,direccion_norm,calle,altura,WKT_gkba,barrio,comuna,codigo_postal,codigo_postal_argentino,long,lat
Público,Universidad Nacional de San Martín,46,Instituto de Investigaciónes Sobre el Patrimonio Cultural,265,0,4626500,2544,4301-4056,4301-4056,,B.Quinquela Martín 1784,B.Quinquela Martín ,1784,POINT (-58.3749813573112 -34.6440572132891),Barracas,Comuna 4,1296,C1296ADJ,-58.3749813573112,-34.6440572132891
Público,Universidad Nacional de Tres de Febrero,47,Sede Borges,298,0,4729800,2502,4311-7447,43140022,,Viamonte 427,Viamonte ,427,POINT (-58.3729066861741 -34.5995726282451),San Nicolas,Comuna 1,1053,C1053ABI,-58.3729066861741,-34.5995726282451
Público,Universidad Pedagógica de la Provincia de Buenos Aires,48,Sede Ciudad Autonoma de Buenos Aires,303,0,4830300,2507,4811-4107,,,Paraguay 1457,Paraguay ,1457,POINT (-58.3877573489281 -34.5982026220601),Recoleta,Comuna 2,1061,C1061ABA,-58.3877573489281,-34.5982026220601
Público,Universidad Tecnológica Nacional,49,Rectorado,1,0,4900100,2555,5371-5700/5702,5371-5697,www.utn.edu.ar,Sarmiento 440,Sarmiento ,440,POINT (-58.3729913230506 -34.6044855456125),San Nicolas,Comuna 1,1041,C1041AAJ,-58.3729913230506,-34.6044855456125
Público,Universidad Tecnológica Nacional,49,Facultad Regional Buenos Aires,254,0,4925400,2554,4867-7515[C]4867-7500,4867-7500 Int. 7752,www.frba.utn.edu.ar,Medrano 951,Medrano ,951,POINT (-58.4201333645209 -34.5985726375326),Almagro,Comuna 5,1179,C1179AAQ,-58.4201333645209,-34.5985726375326
Público,Universidad Tecnológica Nacional,49,Instituto Nacional Superior del Profesorado Técnico,269,0,4926900,702,4555-1989 Int.109,4552-4176,www.inspt.utn.edu.ar,Triunvirato 3174,Triunvirato ,3174,POINT (-58.4669165329648 -34.584101195067),Villa Ortuzar,Comuna 15,1427,C1427AAR,-58.4669165329648,-34.584101195067
Público,Universidad Tecnológica Nacional,49,Sede Campus,299,0,4929900,2557,4638-8838/8115,,,Mozart 2300,Mozart ,2300,POINT (-58.4693091899918 -34.6594586365769),Villa Lugano,Comuna 8,1407,C1407IVT,-58.4693091899918,-34.6594586365769
Público,Universidad Tecnológica Nacional,49,Sede Castro Barros,301,0,4930100,2553,4981-5577/4983-8882,,,Castro Barros 91,Castro Barros ,91,POINT (-58.4208400834829 -34.6130004707165),Almagro,Comuna 5,1178,C1178AAA,-58.4208400834829,-34.6130004707165
Privado,Universidad Torcuato Di Tella,50,Rectorado,1,0,5000100,2556,5169-7168[C]5169-7000,5169-7240,www.utdt.edu,Av. Pte. Figueroa Alcorta 7350,Av. Pte. Figueroa Alcorta ,7350,POINT (-58.4473918076942 -34.5481966747009),Belgrano,Comuna 13,1428,C1428BCW,-58.4473918076942,-34.5481966747009
Privado,Universidad Torcuato Di Tella,50,Departamento de Historia,11,0,5001100,2556,5169-7266,5169-7266,,Av. Pte. Figueroa Alcorta 7350,Av. Pte. Figueroa Alcorta ,7350,POINT (-58.4473918076942 -34.5481966747009),Belgrano,Comuna 13,1428,C1428BCW,-58.4473918076942,-34.5481966747009
Privado,Universidad Torcuato Di Tella,50,Departamento de Arte,79,0,5007900,2556,5169-7140,5169-7140,,Av. Pte. Figueroa Alcorta 7350,Av. Pte. Figueroa Alcorta ,7350,POINT (-58.4473918076942 -34.5481966747009),Belgrano,Comuna 13,1428,C1428BCW,-58.4473918076942,-34.5481966747009
Privado,Universidad Torcuato Di Tella,50,Departamento de Ciencia Política y Estudios Internacionales,92,0,5009200,2556,5169-7163,5169-7174,,Av. Pte. Figueroa Alcorta 7350,Av. Pte. Figueroa Alcorta ,7350,POINT (-58.4473918076942 -34.5481966747009),Belgrano,Comuna 13,1428,C1428BCW,-58.4473918076942,-34.5481966747009
Privado,Universidad Torcuato Di Tella,50,Departamento de Economía,106,0,5010600,2556,5169-7331,5169-7348,,Av. Pte. Figueroa Alcorta 7350,Av. Pte. Figueroa Alcorta ,7350,POINT (-58.4473918076942 -34.5481966747009),Belgrano,Comuna 13,1428,C1428BCW,-58.4473918076942,-34.5481966747009
Privado,Universidad Torcuato Di Tella,50,Departamento de Matemática y Estadística,135,0,5013500,2556,5169-7143,5169-7143,,Av. Pte. Figueroa Alcorta 7350,Av. Pte. Figueroa Alcorta ,7350,POINT (-58.4473918076942 -34.5481966747009),Belgrano,Comuna 13,1428,C1428BCW,-58.4473918076942,-34.5481966747009
Privado,Universidad Torcuato Di Tella,50,Escuela de Arquitectura y Estudios Urbanos,165,0,5016500,2556,5169-7330,5169-7330,,Av. Pte. Figueroa Alcorta 7350,Av. Pte. Figueroa Alcorta ,7350,POINT (-58.4473918076942 -34.5481966747009),Belgrano,Comuna 13,1428,C1428BCW,-58.4473918076942,-34.5481966747009
Privado,Universidad Torcuato Di Tella,50,Escuela de Derecho,173,0,5017300,2556,5169-7181,5169-7181,,Av. Pte. Figueroa Alcorta 7350,Av. Pte. Figueroa Alcorta ,7350,POINT (-58.4473918076942 -34.5481966747009),Belgrano,Comuna 13,1428,C1428BCW,-58.4473918076942,-34.5481966747009
Privado,Universidad Torcuato Di Tella,50,Escuela de Gobierno,179,0,5017900,2556,5169-7138,5169-7138,,Av. Pte. Figueroa Alcorta 7350,Av. Pte. Figueroa Alcorta ,7350,POINT (-58.4473918076942 -34.5481966747009),Belgrano,Comuna 13,1428,C1428BCW,-58.4473918076942,-34.5481966747009
Privado,Universidad Torcuato Di Tella,50,Escuela de Negocios,184,0,5018400,2556,5169-7301,5169-7347,,Sáenz Valiente 1010,Sáenz Valiente ,1010,POINT (-58.4473918076942 -34.5481966747009),Belgrano,Comuna 13,1428,C1428BIJ,-58.4473918076942,-34.5481966747009
Privado,Universitá Degli Studi di Bologna,51,Rectorado,1,0,5100100,1050,[C]4570-3000 Int.140/141,4570-3059,www.unibo.edu.ar,Marcelo T. de Alvear 1149,Marcelo T. de Alvear ,1149,POINT (-58.3835621148359 -34.5967589513622),Retiro,Comuna 1,1058,C1058AAQ,-58.3835621148359,-34.5967589513622
